Instituição;Cod.IBGE;UF;População;Indicador_1;Nota_1;Indicador_2;Nota_2;Indicador_3;Nota_3;Classificação da CAPAG
Prefeitura Municipal de Paraí - RS;4314001;RS;7585;0,080575728;A;0,854784987;A;0,474989987;A;A
Prefeitura Municipal de Paraíba do Sul - RJ;3303708;RJ;;;n.d.;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Paraibano - MA;2107704;MA;21290;;n.d.;0,947388842;B;0,28147533;A;n.d.
Prefeitura Municipal de Paraibuna - SP;3535606;SP;18180;0,042810346;A;0,875060548;A;2,054509698;C;C
Prefeitura Municipal de Paraipaba - CE;2310258;CE;32700;0,290163308;A;2,224041757;C;0,380805418;A;C
Prefeitura Municipal de Paraíso - SC;4212239;SC;3515;;n.d.;0,895389242;A;0,25660382;A;n.d.
Prefeitura Municipal de Paraíso - SP;3535705;SP;6411;0,000393464;A;0,85280652;A;0,203208092;A;A
Prefeitura Municipal de Paraíso das Águas - MS;5006275;MS;5455;0,053502827;A;0,824116662;A;0,016757569;A;A
Prefeitura Municipal de Paraíso do Norte - PR;4118006;PR;13631;0,084227292;A;0,942578282;B;0,065665951;A;B
Prefeitura Municipal de Paraíso do Sul - RS;4314027;RS;7599;;n.d.;0,834891153;A;0,421854489;A;n.d.
Prefeitura Municipal de Paraíso do Tocantins - TO;1716109;TO;50602;0,152475014;A;0,833807813;A;;n.d.;n.d.
Prefeitura Municipal de Paraisópolis - MG;3147303;MG;20940;0,031394287;A;0,929377086;B;0,217898457;A;B
Prefeitura Municipal de Parambu - CE;2310308;CE;31398;0,094480229;A;0,903273143;B;0,325068286;A;B
Prefeitura Municipal de Paramirim - BA;2923605;BA;21518;0,973707728;B;0,989416884;C;1,488346959;C;C
Prefeitura Municipal de Paramoti - CE;2310407;CE;11664;0,401655528;A;1,015334422;C;;n.d.;n.d.
Prefeitura Municipal de Paraná - RN;2408607;RN;4232;;n.d.;1,063787993;C;0,233649893;A;n.d.
Prefeitura Municipal de Paranã - TO;1716208;TO;10461;0,141284229;A;0,942685693;B;0,622332725;A;B
Prefeitura Municipal de Paranacity - PR;4118105;PR;11361;0,130567165;A;1,003176532;C;1,591040512;C;C
Prefeitura Municipal de Paranaguá - PR;4118204;PR;153666;0,160772419;A;0,89396865;A;0,165531026;A;A
Prefeitura Municipal de Paranaíba - MS;5006309;MS;42010;0,427106571;A;0,967903483;C;0,398966422;A;C
Prefeitura Municipal de Paranaiguara - GO;5216304;GO;9972;0,390837471;A;0,985300671;C;2,397106417;C;C
Prefeitura Municipal de Paranaíta - MT;5106299;MT;11193;3,88388E-05;A;0,835375154;A;0,142433851;A;A
Prefeitura Municipal de Paranapanema - SP;3535804;SP;19993;0,160740632;A;0,907126376;B;-26,57111843;C;C
Prefeitura Municipal de Paranapoema - PR;4118303;PR;3164;0,259969196;A;0,897750637;A;0,098790591;A;A
Prefeitura Municipal de Paranapuã - SP;3535903;SP;4061;0,030359833;A;0,918291114;B;0,137081097;A;B
Prefeitura Municipal de Paranatama - PE;2610301;PE;11478;0,21394193;A;1,013603866;C;12,51201691;C;C
Prefeitura Municipal de Paranatinga - MT;5106307;MT;22246;0,003855483;A;0,950788724;C;0,753383878;A;C
Prefeitura Municipal de Paranavaí - PR;4118402;PR;87813;0,297642443;A;0,857199376;A;0,045096442;A;A
Prefeitura Municipal de Paranhos - MS;5006358;MS;14048;0,095606995;A;0,777175217;A;0,078922951;A;A
Prefeitura Municipal de Paraopeba - MG;3147402;MG;24375;0,06153437;A;0,930796182;B;0,542457434;A;B
Prefeitura Municipal de Parapuã - SP;3536000;SP;10980;0,273038316;A;0,970088499;C;1,194749205;C;C
Prefeitura Municipal de Parari - PB;2510659;PB;1786;;n.d.;0,966197396;C;9,730314363;C;n.d.
Prefeitura Municipal de Paratinga - BA;2923704;BA;31853;0,306172423;A;0,969682233;C;9,004521265;C;C
Prefeitura Municipal de Paraty - RJ;3303807;RJ;42630;0,0075247;A;0,879905405;A;0,304576381;A;A
Prefeitura Municipal de Paraú - RN;2408706;RN;3787;0,747659095;B;0,99828766;C;;n.d.;n.d.
Prefeitura Municipal de Parauapebas - PA;1505536;PA;202882;0,079953106;A;0,813485154;A;0,244532866;A;A
Prefeitura Municipal de Paraúna - GO;5216403;GO;10995;0,128501239;A;0,896786128;A;0,08018485;A;A
Prefeitura Municipal de Parazinho - RN;2408805;RN;5201;;n.d.;0,985877366;C;0,006698281;A;n.d.
Prefeitura Municipal de Pardinho - SP;3536109;SP;6360;0,021939414;A;0,95254752;C;0,490282659;A;C
Prefeitura Municipal de Pareci Novo - RS;4314035;RS;3812;;n.d.;0,825073578;A;328,7464491;C;n.d.
Prefeitura Municipal de Parecis - RO;1101450;RO;5947;0,02987382;A;0,940436548;B;0,231837061;A;B
Prefeitura Municipal de Parelhas - RN;2408904;RN;21408;0,078856226;A;0,987375836;C;;n.d.;n.d.
Prefeitura Municipal de Pariconha - AL;2706422;AL;10527;0,221506253;A;0,871451248;A;0,175876191;A;A
Prefeitura Municipal de Parintins - AM;1303403;AM;113168;0,053388763;A;0,98744669;C;1,872594565;C;C
Prefeitura Municipal de Paripiranga - BA;2923803;BA;28956;0,225703882;A;0,927885784;B;0,234237438;A;B
Prefeitura Municipal de Paripueira - AL;2706448;AL;13016;;n.d.;0,706087336;A;;n.d.;n.d.
Prefeitura Municipal de Pariquera-Açu - SP;3536208;SP;19570;0,042146334;A;0,893445326;A;0,013169514;A;A
Prefeitura Municipal de Parisi - SP;3536257;SP;2153;0,045610549;A;0,923450621;B;1,6936575;C;C
Prefeitura Municipal de Parnaguá - PI;2207603;PI;10762;8,586187091;C;1,037794631;C;0,676245382;A;C
Prefeitura Municipal de Parnaíba - PI;2207702;PI;152653;0,067407825;A;1,110590166;C;0,370020779;A;C
Prefeitura Municipal de Parnamirim - PE;2610400;PE;21914;0,187133396;A;0,96380268;C;-8,046400639;C;C
Prefeitura Municipal de Parnamirim - RN;2403251;RN;255793;0,09377196;A;0,96283598;C;0,854358421;A;C
Prefeitura Municipal de Parnarama - MA;2107803;MA;34805;;n.d.;9,275978517;C;0,066640287;A;n.d.
Prefeitura Municipal de Parobé - RS;4314050;RS;57660;0,392097243;A;0,898290926;A;-0,645829433;C;C
Prefeitura Municipal de Passa e Fica - RN;2409100;RN;13076;0,242541419;A;1,309123456;C;0,022693135;A;C
Prefeitura Municipal de Passa Quatro - MG;3147600;MG;16294;0,2938635;A;0,977964918;C;0,091222917;A;C
Prefeitura Municipal de Passa Sete - RS;4314068;RS;5656;0,073432604;A;0,826358914;A;0,092832598;A;A
Prefeitura Municipal de Passa Tempo - MG;3147709;MG;8112;0,047719363;A;0,912436593;B;0,51888782;A;B
Prefeitura Municipal de Passabém - MG;3147501;MG;1664;0,00039585;A;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Passagem - PB;2510709;PB;2402;0,497938221;A;0,941498995;B;1,043973262;C;C
Prefeitura Municipal de Passagem - RN;2409209;RN;3075;0,252529431;A;0,966105469;C;0,532019524;A;C
Prefeitura Municipal de Passagem Franca - MA;2107902;MA;18898;;n.d.;;n.d.;6,666896902;C;n.d.
Prefeitura Municipal de Passagem Franca do Piauí - PI;2207751;PI;4302;;n.d.;1,067941806;C;3,425662334;C;n.d.
Prefeitura Municipal de Passa-Vinte - MG;3147808;MG;2048;0,170299494;A;0,882045378;A;0,100598977;A;A
Prefeitura Municipal de Passira - PE;2610509;PE;28972;0,220802162;A;1,036723849;C;12,27512375;C;C
Prefeitura Municipal de Passo de Camaragibe - AL;2706505;AL;;;n.d.;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Passo de Torres - SC;4212254;SC;8594;0,055693138;A;0,954541519;C;3,412257116;C;C
Prefeitura Municipal de Passo do Sobrado - RS;4314076;RS;6493;0,082894913;A;0,845493437;A;0,200330499;A;A
Prefeitura Municipal de Passo Fundo - RS;4314100;RS;201767;0,169214779;A;0,830458411;A;0,460387802;A;A
Prefeitura Municipal de Passos - MG;3147907;MG;113998;0,127432174;A;0,945344295;B;3,889828761;C;C
Prefeitura Municipal de Passos Maia - SC;4212270;SC;4186;0,005713183;A;0,964193555;C;0,015875188;A;C
Prefeitura Municipal de Pastos Bons - MA;2108009;MA;;;n.d.;0,957548115;C;;n.d.;n.d.
Prefeitura Municipal de Patis - MG;3147956;MG;5942;0,098453852;A;0,999098763;C;0,431908682;A;C
Prefeitura Municipal de Pato Bragado - PR;4118451;PR;5535;;n.d.;0,814338382;A;0,07785213;A;n.d.
Prefeitura Municipal de Pato Branco - PR;4118501;PR;81893;0,115376201;A;0,882503115;A;0,664407314;A;A
Prefeitura Municipal de Patos - PB;2510808;PB;106984;0,458679878;A;1,090688538;C;3,971227696;C;C
Prefeitura Municipal de Patos de Minas - MG;3148004;MG;150833;0,070028999;A;0,857166011;A;1,165992846;C;C
Prefeitura Municipal de Patos do Piauí - PI;2207777;PI;6377;0,145618015;A;1,036565132;C;2,811508435;C;C
Prefeitura Municipal de Patrocínio - MG;3148103;MG;90041;0,271569875;A;0,870655308;A;;n.d.;n.d.
Prefeitura Municipal de Patrocínio do Muriaé - MG;3148202;MG;5652;0,0383978;A;0,966638791;C;2,388318528;C;C
Prefeitura Municipal de Patrocínio Paulista - SP;3536307;SP;14529;0,08001799;A;0,946096495;B;0,002382282;A;B
Prefeitura Municipal de Patu - RN;2409308;RN;12701;0,148232789;A;;n.d.;-4,956450201;C;n.d.
Prefeitura Municipal de Paty do Alferes - RJ;3303856;RJ;27678;0,010816016;A;0,847791573;A;0,217366717;A;A
Prefeitura Municipal de Pau Brasil - BA;2923902;BA;9981;1,064922812;B;0,956250133;C;0,084289622;A;C
Prefeitura Municipal de Pau D'Arco - PA;1505551;PA;5557;0,426873515;A;1,023850189;C;;n.d.;n.d.
Prefeitura Municipal de Pau D'Arco - TO;1716307;TO;4831;0,060373297;A;1,064560361;C;0,748186346;A;C
Prefeitura Municipal de Pau D'Arco do Piauí - PI;2207793;PI;4023;0,167930399;A;0,999152203;C;0,264689154;A;C
Prefeitura Municipal de Pau dos Ferros - RN;2409407;RN;30183;0,577873684;A;0,991004857;C;1,954729783;C;C
Prefeitura Municipal de Paudalho - PE;2610608;PE;56074;0,718631056;B;0,938061656;B;6,235712235;C;C
Prefeitura Municipal de Pauini - AM;1303502;AM;19329;0,048273137;A;0,947918347;B;0,170199202;A;B
Prefeitura Municipal de Paula Cândido - MG;3148301;MG;9557;0,029157494;A;0,981223539;C;-7,76002293;C;C
Prefeitura Municipal de Paula Freitas - PR;4118600;PR;5837;0,102150412;A;0,993640237;C;0,06199852;A;C
Prefeitura Municipal de Paulicéia - SP;3536406;SP;7274;0,010651959;A;0,974168896;C;1,001966978;C;C
Prefeitura Municipal de Paulínia - SP;3536505;SP;106776;0,254236118;A;0,891752687;A;5,82716813;C;C
Prefeitura Municipal de Paulino Neves - MA;2108058;MA;15901;;n.d.;1,076719965;C;4,739636059;C;n.d.
Prefeitura Municipal de Paulista - PB;2510907;PB;12260;0,105182634;A;0,934324218;B;0,86621161;A;B
Prefeitura Municipal de Paulista - PE;2610707;PE;329117;0,111597063;A;0,9567796;C;3,468919875;C;C
Prefeitura Municipal de Paulistana - PI;2207801;PI;20490;0,103617869;A;0,946900598;B;0,546695319;A;B
Prefeitura Municipal de Paulistânia - SP;3536570;SP;1832;0,035972808;A;0,984981808;C;0;n.d.;n.d.
Prefeitura Municipal de Paulistas - MG;3148400;MG;4849;0,155034959;A;0,907458839;B;1,363196372;C;C
Prefeitura Municipal de Paulo Afonso - BA;2924009;BA;117014;0,022441296;A;0,899408317;A;0,378420432;A;A
Prefeitura Municipal de Paulo Bento - RS;4314134;RS;2287;;n.d.;-9,13044E+15;A;0,103771248;A;n.d.
Prefeitura Municipal de Paulo de Faria - SP;3536604;SP;8930;0,151692127;A;0,945614989;B;1,017110161;C;C
Prefeitura Municipal de Paulo Frontin - PR;4118709;PR;7321;0,172104914;A;0,927845262;B;0,337991759;A;B
Prefeitura Municipal de Paulo Jacinto - AL;2706604;AL;7568;0,319541856;A;0,888255105;A;18,82986973;C;C
Prefeitura Municipal de Paulo Lopes - SC;4212304;SC;7418;0,19427335;A;0,933168704;B;0,56164631;A;B
Prefeitura Municipal de Paulo Ramos - MA;2108108;MA;21015;;n.d.;1,861177252;C;-4,451661167;C;n.d.
Prefeitura Municipal de Pavão - MG;3148509;MG;8481;0,366013271;A;1,00761296;C;2,24218903;C;C
Prefeitura Municipal de Paverama - RS;4314159;RS;8459;0,115672876;A;0,867568382;A;0,383673773;A;A
Prefeitura Municipal de Pavussu - PI;2207850;PI;3685;;n.d.;;n.d.;1,085191939;C;n.d.
Prefeitura Municipal de Pé de Serra - BA;2924058;BA;13601;0,392444688;A;0,940871765;B;11,00303246;C;C
Prefeitura Municipal de Peabiru - PR;4118808;PR;13985;0,330148897;A;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Peçanha - MG;3148608;MG;17545;0,210617748;A;0,897587992;A;0,473410189;A;A
Prefeitura Municipal de Pederneiras - SP;3536703;SP;46251;0,047590314;A;0,970013665;C;0,172794218;A;C
Prefeitura Municipal de Pedra - PE;2610806;PE;22566;0,055270583;A;1,026428614;C;7,945047094;C;C
Prefeitura Municipal de Pedra Azul - MG;3148707;MG;24319;0,097379561;A;0,95257454;C;0,971642721;A;C
Prefeitura Municipal de Pedra Bela - SP;3536802;SP;6075;0,049461101;A;0,966682114;C;1,000573767;C;C
Prefeitura Municipal de Pedra Bonita - MG;3148756;MG;7065;0,034630227;A;0,931513674;B;1,158829845;C;C
Prefeitura Municipal de Pedra Branca - CE;2310506;CE;43160;0,720850442;B;0,994739727;C;4,323866937;C;C
Prefeitura Municipal de Pedra Branca - PB;2511004;PB;3800;0,183971549;A;0,922608149;B;0,939090215;A;B
Prefeitura Municipal de Pedra Branca do Amapari - AP;1600154;AP;15931;;n.d.;1,272930781;C;4,598161608;C;n.d.
Prefeitura Municipal de Pedra do Anta - MG;3148806;MG;3100;0,042667704;A;0,942046601;B;7,100539741;C;C
Prefeitura Municipal de Pedra do Indaiá - MG;3148905;MG;3969;0,029519854;A;0,905179341;B;0,202996433;A;B
Prefeitura Municipal de Pedra Dourada - MG;3149002;MG;2475;0,025716053;A;0,961371889;C;;n.d.;n.d.
Prefeitura Municipal de Pedra Grande - RN;2409506;RN;3275;;n.d.;1,06338679;C;1,696968429;C;n.d.
Prefeitura Municipal de Pedra Lavrada - PB;2511103;PB;7766;1,091427514;B;1,077099671;C;2,245895283;C;C
Prefeitura Municipal de Pedra Mole - SE;2805000;SE;3236;0,264492397;A;0,96497981;C;4,149844969;C;C
Prefeitura Municipal de Pedra Preta - MT;5106372;MT;17456;0,042326434;A;1,026415604;C;;n.d.;n.d.
Prefeitura Municipal de Pedra Preta - RN;2409605;RN;2478;0,36390388;A;1,034538602;C;1,696579765;C;C
Prefeitura Municipal de Pedralva - MG;3149101;MG;11246;0,038214396;A;0,981300509;C;0,81470533;A;C
Prefeitura Municipal de Pedranópolis - SP;3536901;SP;2508;0,086426557;A;0,971360438;C;1,76082269;C;C
Prefeitura Municipal de Pedrão - BA;2924108;BA;7298;0,345455736;A;0,95789459;C;36,25590496;C;C
Prefeitura Municipal de Pedras Altas - RS;4314175;RS;2010;0,01415167;A;0,846906692;A;0,075064098;A;A
Prefeitura Municipal de Pedras de Fogo - PB;2511202;PB;28389;0,153551077;A;1,032221848;C;1,106985011;C;C
Prefeitura Municipal de Pedras de Maria da Cruz - MG;3149150;MG;;;n.d.;0,8391531;A;-0,598541091;C;n.d.
Prefeitura Municipal de Pedras Grandes - SC;4212403;SC;4000;0,015499357;A;0,968957438;C;1,120652835;C;C
Prefeitura Municipal de Pedregulho - SP;3537008;SP;16676;0,038760546;A;0,95350354;C;0,090530891;A;C
Prefeitura Municipal de Pedreira - SP;3537107;SP;47361;0,283696944;A;0,941156737;B;0,996305929;A;B
Prefeitura Municipal de Pedreiras - MA;2108207;MA;39267;0,251700253;A;1,03971297;C;;n.d.;n.d.
Prefeitura Municipal de Pedrinhas - SE;2805109;SE;9538;0,36563755;A;0,950847249;C;2,162508248;C;C
Prefeitura Municipal de Pedrinhas Paulista - SP;3537156;SP;3085;0,035658994;A;0,987501492;C;0,307610677;A;C
Prefeitura Municipal de Pedrinópolis - MG;3149200;MG;3626;0,138317426;A;0,890718565;A;0,6777146;A;A
Prefeitura Municipal de Pedro Afonso - TO;1716505;TO;13380;0,124753125;A;0,928386916;B;21,73798902;C;C
Prefeitura Municipal de Pedro Alexandre - BA;2924207;BA;17486;;n.d.;1,050493683;C;11,26254466;C;n.d.
Prefeitura Municipal de Pedro Avelino - RN;2409704;RN;6780;0,29415108;A;1,001812851;C;1,017893015;C;C
Prefeitura Municipal de Pedro Canário - ES;3204054;ES;25982;0,013450096;A;0,755448428;A;0,081027662;A;A
Prefeitura Municipal de Pedro de Toledo - SP;3537206;SP;11240;0,022870118;A;0,97703998;C;;n.d.;n.d.
Prefeitura Municipal de Pedro do Rosário - MA;2108256;MA;24930;0,052381634;A;1,098911636;C;1,410449748;C;C
Prefeitura Municipal de Pedro Gomes - MS;5006408;MS;7666;0,327256884;A;0,930001319;B;-2,09345587;C;C
Prefeitura Municipal de Pedro II - PI;2207900;PI;38704;0,277506176;A;0,977373448;C;0,104291653;A;C
Prefeitura Municipal de Pedro Laurentino - PI;2207934;PI;2529;0,272114796;A;1,005996498;C;1,115595949;C;C
Prefeitura Municipal de Pedro Leopoldo - MG;3149309;MG;63789;0,080489788;A;0,968659467;C;-0,045588887;C;C
Prefeitura Municipal de Pedro Osório - RS;4314209;RS;7755;0,012718556;A;1,003115145;C;0,409295846;A;C
Prefeitura Municipal de Pedro Régis - PB;2512721;PB;6064;0,18649192;A;1,004216517;C;-0,528697112;C;C
Prefeitura Municipal de Pedro Teixeira - MG;3149408;MG;1808;0,005974156;A;0,91823216;B;0,072391933;A;B
Prefeitura Municipal de Pedro Velho - RN;2409803;RN;14767;0,17543187;A;0,965709646;C;;n.d.;n.d.
Prefeitura Municipal de Peixe - TO;1716604;TO;11623;0,070447722;A;1,057060131;C;;n.d.;n.d.
Prefeitura Municipal de Peixe-Boi - PA;1505601;PA;8073;0,142930999;A;0,941036623;B;0,878515067;A;B
Prefeitura Municipal de Peixoto de Azevedo - MT;5106422;MT;34607;0,347072474;A;0,887476618;A;;n.d.;n.d.
Prefeitura Municipal de Pejuçara - RS;4314308;RS;3893;0,095979241;A;0,878971113;A;0;n.d.;n.d.
Prefeitura Municipal de Pelotas - RS;4314407;RS;341648;0,520483983;A;0,957827898;C;3,642039681;C;C
Prefeitura Municipal de Penaforte - CE;2310605;CE;9010;0,008011836;A;1,058996047;C;1,319588244;C;C
Prefeitura Municipal de Penalva - MA;2108306;MA;38203;;n.d.;1,502871676;C;;n.d.;n.d.
Prefeitura Municipal de Penápolis - SP;3537305;SP;63047;0,324156932;A;1,088370965;C;;n.d.;n.d.
Prefeitura Municipal de Pendências - RN;2409902;RN;14984;0,29812236;A;0,985875349;C;;n.d.;n.d.
Prefeitura Municipal de Penedo - AL;2706703;AL;63516;0,012292032;A;;n.d.;0,705871658;A;n.d.
Prefeitura Municipal de Penha - SC;4212502;SC;31764;0,070442341;A;0,949392763;B;-0,109374069;C;C
Prefeitura Municipal de Pentecoste - CE;2310704;CE;37326;0,318745675;A;0,918771243;B;;n.d.;n.d.
Prefeitura Municipal de Pequeri - MG;3149507;MG;3310;0,033189907;A;0,983645871;C;0,168196029;A;C
Prefeitura Municipal de Pequi - MG;3149606;MG;4379;0,042395051;A;0,93166891;B;0,962654135;A;B
Prefeitura Municipal de Pequizeiro - TO;1716653;TO;5443;0,153703539;A;0,965410123;C;253,6015704;C;C
Prefeitura Municipal de Perdigão - MG;3149705;MG;11249;0,022733591;A;0,831235695;A;0,775366532;A;A
Prefeitura Municipal de Perdizes - MG;3149804;MG;16009;0,168084023;A;0,910473001;B;0,169901624;A;B
Prefeitura Municipal de Perdões - MG;3149903;MG;21291;0,095965437;A;0,758150969;A;0,173834409;A;A
Prefeitura Municipal de Pereira Barreto - SP;3537404;SP;25660;;n.d.;0,969316005;C;0,584293833;A;n.d.
Prefeitura Municipal de Pereiras - SP;3537503;SP;8560;;n.d.;0,929373151;B;-2,990280012;C;n.d.
Prefeitura Municipal de Pereiro - CE;2310803;CE;16281;0,005540956;A;0,780947279;A;;n.d.;n.d.
Prefeitura Municipal de Peri Mirim - MA;2108405;MA;14291;;n.d.;1,460507777;C;2,786225929;C;n.d.
Prefeitura Municipal de Periquito - MG;3149952;MG;6847;0,097100811;A;0,869882141;A;-1,200399623;C;C
Prefeitura Municipal de Peritiba - SC;4212601;SC;2814;0,019192417;A;0,902845529;B;0,140462426;A;B
Prefeitura Municipal de Peritoró - MA;2108454;MA;23025;;n.d.;0,997339816;C;;n.d.;n.d.
Prefeitura Municipal de Perobal - PR;4118857;PR;6092;0,011991465;A;0,792489186;A;0,694102671;A;A
Prefeitura Municipal de Pérola - PR;4118907;PR;11144;0,126696563;A;0,985538231;C;1,309209206;C;C
Prefeitura Municipal de Pérola d'Oeste - PR;4119004;PR;6407;0,036363094;A;0,903552397;B;-8,021256464;C;C
Prefeitura Municipal de Perolândia - GO;5216452;GO;3116;0,01699805;A;0,952350602;C;9,444716103;C;C
Prefeitura Municipal de Peruíbe - SP;3537602;SP;67548;0,149452104;A;0,965108364;C;5,65431289;C;C
Prefeitura Municipal de Pescador - MG;3150000;MG;4246;0,026545395;A;0,987423935;C;;n.d.;n.d.
Prefeitura Municipal de Pescaria Brava - SC;4212650;SC;10022;0,027300902;A;0,970042274;C;3,079518806;C;C
Prefeitura Municipal de Pesqueira - PE;2610905;PE;67047;0,29359121;A;0,936607692;B;1,5968869;C;C
Prefeitura Municipal de Petrolândia - PE;2611002;PE;36187;0,043815002;A;0,980564499;C;2,107556142;C;C
Prefeitura Municipal de Petrolândia - SC;4212700;SC;5971;;n.d.;0,945458382;B;0,371145763;A;n.d.
Prefeitura Municipal de Petrolina - PE;2611101;PE;343865;0,235221714;A;0,976393012;C;-0,112756407;C;C
Prefeitura Municipal de Petrolina de Goiás - GO;5216809;GO;10301;0,333125661;A;0,880746452;A;2,296978244;C;C
Prefeitura Municipal de Petrópolis - RJ;3303906;RJ;305687;0,240633258;A;0,985490988;C;1,764745047;C;C
Prefeitura Municipal de Piaçabuçu - AL;2706802;AL;;;n.d.;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Piacatu - SP;3537701;SP;5922;0,161002859;A;0,962350043;C;6,080799334;C;C
Prefeitura Municipal de Piancó - PB;2511301;PB;16038;0,841033896;B;1,008908806;C;3,715728051;C;C
Prefeitura Municipal de Piatã - BA;2924306;BA;17269;0,530110696;A;0,952509218;C;;n.d.;n.d.
Prefeitura Municipal de Piau - MG;3150109;MG;2763;0,005558916;A;0,97660019;C;0,707329534;A;C
Prefeitura Municipal de Picada Café - RS;4314423;RS;5696;;n.d.;0,954072116;C;0,00968943;A;n.d.
Prefeitura Municipal de Piçarra - PA;1505635;PA;12983;0,078289204;A;1,069468492;C;;n.d.;n.d.
Prefeitura Municipal de Picos - PI;2208007;PI;78002;0,333211476;A;0,956799557;C;2,311576068;C;C
Prefeitura Municipal de Picuí - PB;2511400;PB;18706;0,153232868;A;0,978786334;C;-0,643842221;C;C
Prefeitura Municipal de Piedade - SP;3537800;SP;55149;0,053869265;A;0,987582785;C;0,311608637;A;C
Prefeitura Municipal de Piedade de Caratinga - MG;3150158;MG;8426;0,013912714;A;0,962693208;C;1,057814305;C;C
Prefeitura Municipal de Piedade de Ponte Nova - MG;3150208;MG;4140;0,039429361;A;0,932704232;B;0,510291358;A;B
Prefeitura Municipal de Piedade do Rio Grande - MG;3150307;MG;4528;0,080603861;A;0,99833455;C;0,88420872;A;C
Prefeitura Municipal de Piedade dos Gerais - MG;3150406;MG;4955;0,081147428;A;0,980027403;C;0,412102738;A;C
